shap_sales_lag_1,shap_sales_lag_2,shap_sales_lag_7,shap_sales_lag_14,shap_sales_lag_28,shap_sales_rolling_mean_7,shap_sales_rolling_mean_28,shap_sales_rolling_std_7,shap_dayofweek,shap_month,shap_quarter,shap_day,shap_is_weekend,shap_is_month_start,shap_is_month_end,shap_onpromotion,shap_holiday_impact,shap_family_encoded,shap_temperature_c,shap_rainfall_mm,shap_windspeed_kmh,shap_cpi_normalized,shap_fuel_normalized,date,store_nbr,item_nbr,actual,prediction,base_value
-4.1622996,0.54031086,-10.088684,-1.6099535,-4.561293,-4.289015,-26.355543,-0.06990943,-1.6329454,-0.012189181,0.12664282,2.4581385,-1.47454,-0.09648928,-0.00081197056,14.326687,0.019548154,-2.268336,0.041606117,-0.82815164,0.60658014,2.5746906,0.0304786,2017-05-05,44,903285,59.648,111.53843,148.63055
-8.599681,0.41224888,-5.253442,-9.036636,-7.455359,-3.8188329,-26.169928,1.4731615,9.134086,-0.0051662875,0.05434236,-0.3041938,4.2721424,-0.084203206,-0.00043544627,-0.57692033,0.007729117,-3.3021877,0.18974309,-0.2892986,0.17389292,0.40596572,-0.0041567786,2017-05-06,44,903285,169.021,100.40945,148.63055
8.218369,1.038862,-4.946841,8.072763,-4.885533,-3.6822336,-25.92618,1.1745639,15.268478,-0.011873902,0.05516205,-0.16710721,4.924834,-0.031073995,-0.00043544627,-0.65981346,0.007982679,-3.2247238,-0.047178507,-0.53948456,0.20900285,3.6663551,-0.020376408,2017-05-07,44,903285,127.885,138.69334,148.63055
6.1344666,0.3859353,-2.904125,-7.74998,-5.468896,-1.9888425,-22.72831,0.53681326,-3.9890509,-0.315426,0.037771698,-1.3212208,-2.130315,-0.10218864,0.0006402259,-0.7611028,0.0037236132,-1.8946663,-0.1704707,-1.2235184,0.19728026,5.232278,-0.0047163595,2017-05-08,44,903285,19.613,107.604385,148.63055
-8.259288,0.83165914,-19.081284,-10.816215,-4.0379715,-11.184622,-24.011053,-0.022950985,-5.706025,-0.103750534,0.051022585,-1.2441905,-1.2420136,-0.061795596,0.0004622552,-0.70983666,0.035266947,-1.6502907,0.05496981,-0.2812343,0.033253368,1.3439667,-0.0045238016,2017-05-09,44,903285,30.272,66.97016,148.63055
-7.689899,1.1052667,-11.7747345,-9.383894,-7.237486,-10.503378,-25.161968,0.33623776,-2.4083016,-0.17747512,0.06796394,-1.4073815,-1.1945567,-0.058795817,0.0004622552,-0.70746315,-0.014277718,-1.7154745,0.15385556,-0.11710434,0.038839754,1.7219971,-0.0043387758,2017-05-10,44,903285,58.22,75.16222,148.63055
-5.6488404,0.9407312,-10.701345,-5.6519876,-7.0622563,-12.09901,-28.69169,0.6544743,-2.178864,-0.17334336,0.06424867,-1.1033987,-1.1246467,-0.054888546,0.0004622552,-0.73242646,0.017308898,-1.8425384,0.14724459,-0.123168275,0.031008739,2.5695658,-0.0043387758,2017-05-10,44,903285,58.22,76.89202,148.63055
-4.7894106,0.90015864,-16.369558,0.29018116,-6.0595007,-16.067488,-23.80782,0.8467726,-10.021095,-0.10639352,0.047074974,-1.4021229,-1.3600045,-0.06961975,-0.0011648228,-0.78839844,0.016591536,-1.6673648,-0.023025133,-0.14858697,0.014446311,1.4460567,-0.009985018,2017-05-11,44,903285,21.76,70.53965,148.63055
-10.271255,1.0115328,12.899178,-0.7845839,-3.5358448,-16.47667,-25.197346,0.40847704,-10.0019655,-0.09565763,0.117456436,-1.4695871,-1.5938982,-0.06765348,-0.0011648228,-0.82631624,0.0040703584,-1.5951118,-0.15686782,-0.51050675,0.022102442,0.21743561,-0.010219245,2017-05-11,44,903285,21.76,86.42984,148.63055
-9.225864,0.8398739,-7.42593,0.8960992,-3.2974572,-20.656248,-25.328394,-0.008318808,-2.0925608,0.10011353,0.13856527,-1.320046,-1.4784552,-0.051915683,-0.00081197056,13.755664,0.02102362,-1.7372268,0.3017527,-0.3536433,0.13838752,-0.15910794,0.02065501,2017-05-12,44,903285,184.679,83.01481,148.63055
10.960798,0.8058605,-18.918192,4.598897,-3.4003665,-20.196037,-23.22246,0.099431194,8.947245,-0.109965034,0.053140827,-1.0896558,4.694854,-0.026484318,-0.00043544627,-0.7932617,-0.0030249865,-2.8085837,0.02615671,-0.34797925,0.12668626,2.0596926,-0.06567709,2017-05-13,44,903285,102.794,99.289085,148.63055
-1.6633197,0.35666302,-18.680634,-9.052119,-2.3455276,-19.79161,-26.63084,1.7485182,15.823724,-0.035538256,0.048610613,-0.7678053,3.4205523,-0.021526255,0.0007057092,-0.5986555,0.008760497,-2.4541655,-0.1204159,-0.04751111,0.14107646,-3.0972738,-0.0066511584,2017-05-14,44,903285,101.662,81.54119,148.63055
-1.6772243,0.6676583,-16.637764,-3.9019318,-4.1529555,-15.300151,-24.2305,0.8639309,-4.0331383,-0.13587458,0.04948388,-1.3800193,-1.2743472,-0.047311313,0.0017813814,-0.7942024,0.00018168778,-2.1140568,-0.19626154,-0.32878563,-1.2561972,1.6303371,-0.008890136,2017-05-15,44,903285,75.38,75.187904,148.63055
-3.4793036,0.7303585,-16.75138,-2.397631,-5.67455,-10.2069845,-24.883812,1.016047,-5.409497,-0.08439849,0.05930259,-0.9449659,-1.378169,-0.071069434,0.0004622552,-0.7851304,-0.0016252375,-1.7693038,-0.004757772,-0.14249657,0.3593253,3.3671374,-0.0041567786,2017-05-16,44,903285,107.906,80.3179,148.63055
0.6149786,0.91452616,-18.731722,-8.495874,-3.1102684,-8.65766,-24.901129,0.54768324,-2.4735022,-0.22769214,0.06291892,-1.1699166,-1.4827069,-0.05630618,0.0004622552,-0.73886335,0.0034635372,-2.0494933,0.04450465,-0.24886812,-0.06449747,3.1188412,-0.004267955,2017-05-17,44,903285,36.617,82.81846,148.63055
-8.107043,0.8495032,-18.439146,4.711828,-4.7645135,-6.379335,-22.722946,0.2834114,-9.710334,-0.22944428,0.052161325,-1.2807235,-1.5724134,-0.06787423,-2.366741e-05,-0.7635167,0.004542283,-1.2362574,-0.120711066,1.0225091,-0.023565639,2.9340436,-0.01012949,2017-05-18,44,903285,79.979,84.47126,148.63055
-7.9179044,0.24212371,11.545664,-2.6594844,0.511878,-7.7754407,-27.80356,-0.15554635,-3.0678742,0.008924753,0.24332556,-1.4084102,-1.598685,-0.09634687,0.00032918493,15.118084,0.01758047,-1.681377,0.4848165,-0.43001395,-0.4784113,0.5982471,0.032745402,2017-05-19,44,903285,97.571,117.5752,148.63055
-1.2739179,0.5105406,-13.33836,-9.4001875,-6.4631834,-9.203292,-25.234156,1.4695513,10.940527,0.0050627063,0.05084651,-0.8233261,3.5445714,-0.041160252,0.0007057092,-0.5716649,0.006057393,-3.8319938,-0.27210557,-0.28114957,-2.702168,0.03140722,-0.008890136,2017-05-20,44,903285,120.509,90.59284,148.63055
4.741935,0.68946505,-14.656157,-9.205535,-5.3084025,-8.491146,-26.835735,1.8104793,15.904984,-0.11400739,0.048158802,-1.1098791,3.5604973,-0.056855008,0.0007057092,-0.55101126,0.009807166,-3.9592788,-0.092002325,-0.84235096,0.16191901,1.7537282,-0.00619438,2017-05-21,44,903285,121.167,102.57051,148.63055
2.361209,1.1714205,-15.101864,-8.4234,-5.746983,-7.769088,-24.102602,0.39667225,-4.5212502,-0.2640886,0.042600274,-1.2833112,-1.4805691,-0.062499583,0.0017813814,-0.71803874,0.004355548,-2.332647,-0.2033927,0.29068723,0.12187095,5.114577,-0.0041782,2017-05-22,44,903285,35.641,87.1583,148.63055
-7.0665503,0.7796095,-10.526998,-8.960408,-5.6399446,-9.805573,-24.161676,0.37323746,-6.0675282,-0.14073819,0.057385698,-1.9448265,-1.2663733,-0.07492224,0.0016034107,-0.71507967,0.00024191033,-1.8295865,-0.042827472,1.0243688,0.05844278,1.8285767,-0.0039856415,2017-05-23,44,903285,76.76,76.73106,148.63055
-4.390193,0.7304522,-19.443304,-9.904057,-3.368807,-11.204091,-23.906185,0.41721478,-2.5668247,-0.2932535,0.068276465,-2.1125636,-1.2698544,-0.0890636,0.0016034107,-0.6922328,0.004613322,-1.7431362,-0.24190196,1.1274745,0.024539564,1.8203076,-0.0038624583,2017-05-24,44,903285,101.787,73.51212,148.63055
-2.0392592,0.7302108,-13.364163,-9.298327,-0.07298952,-7.043245,-23.45475,0.38139972,-10.336294,-0.44603166,0.04083154,-3.1238363,-1.1102982,-0.06528277,-2.366741e-05,-0.68397504,-0.0031250538,-1.852216,-0.26325038,1.4003453,-0.035670713,1.6398951,-0.003873019,2017-05-25,44,903285,58.826,81.798874,148.63055
-6.437349,0.49592477,-10.211505,6.123619,-3.1412292,-8.461402,-24.727123,-0.35634202,-1.9642489,0.13895495,0.1634543,-2.6386018,-1.3906914,-0.062022712,0.00032918493,14.764947,0.027021015,-1.3525194,0.08211254,1.4473252,-0.98622364,0.9017771,0.0419786,2017-05-26,44,903285,186.774,106.36418,148.63055
7.040433,0.55563056,-12.08738,-4.862311,-1.4084535,-3.1111896,-24.719742,0.29465055,10.422918,-0.42716172,0.059677504,-3.6086085,4.16915,-0.07287858,0.0007057092,-0.69082284,0.0032568148,-3.1981463,-0.23441742,2.893287,-0.3836297,-0.9069117,-0.06479546,2017-05-27,44,903285,80.948,114.676926,148.63055
-3.382787,-0.40349895,-11.498145,-3.460245,-5.193025,-6.7609577,-26.459316,1.2375226,13.899522,-0.048732206,0.057581276,-1.8400129,4.039674,-0.043374054,0.0007057092,-0.61342585,0.005982793,-3.561185,-0.15666018,0.043183316,-5.760712,-0.10589592,-0.011080782,2017-05-28,44,903285,168.659,97.804085,148.63055
7.547844,0.6211004,-16.457623,-6.6970034,-1.5923582,-3.2943096,-22.234842,1.3210862,-5.4933844,-0.48401326,0.050715532,-2.391797,-1.8157609,-0.09935886,0.0017813814,-0.87977636,0.0014613834,-2.0593615,-1.0748876,0.59718496,-5.359738,4.73306,-0.008718999,2017-05-29,44,903285,18.997,95.117905,148.63055
-7.5479383,-0.70279545,-14.182891,-1.272875,-2.1202989,-4.698849,-22.710583,0.5510236,-5.3376026,-0.30937514,0.065620594,-2.9748816,-1.5452225,-0.11917905,0.0016034107,-0.7389994,-0.0046139583,-1.6893727,-0.26884302,1.360911,-3.8452606,1.8840351,-0.03226789,2017-05-30,44,903285,95.338,85.70642,148.63055
-1.4260433,1.5337307,-10.447391,-9.726948,-4.8737974,-4.600144,-24.204178,0.76612794,-1.4538214,-0.3834479,0.0741668,-2.8370411,-1.6281273,-0.08689978,-0.026285568,-0.6791919,0.001192179,-2.3006473,-0.88318485,0.97173977,-3.7177052,2.514259,-0.008808708,2017-05-31,44,903285,72.087,88.49017,148.63055
-2.476143,0.8891596,-16.043224,-4.9983935,1.2326366,-1.8327992,-25.057598,1.1728505,-8.454526,0.06969189,0.356361,20.451868,-1.5066484,3.56947,-2.366741e-05,-0.8169887,-0.11622401,-1.7510598,0.21977669,-0.56135863,-4.9544096,1.1443723,-0.008679036,2017-06-01,44,903285,99.233,106.8021,148.63055
-6.829803,0.8471184,9.551079,-5.548101,-3.2693923,-7.7161617,-29.32614,0.39364505,-2.6392925,0.16472453,0.31432217,10.203694,-1.1226925,-0.105389714,0.00032918493,12.138964,0.014009406,-2.1229808,-0.054657448,2.9406023,-0.81312495,0.9387574,0.05072436,2017-06-02,44,903285,88.8,121.942276,148.63055
-5.108471,0.35171068,-14.44314,0.2700713,-6.834652,-6.9417844,-25.102407,0.72081476,9.753046,0.1254623,0.06082385,10.650513,2.7432325,-0.04582958,0.0007057092,-0.57494897,0.008258708,-3.0139432,-0.08525276,4.8387527,0.45390737,1.3674518,-0.009813881,2017-06-03,44,903285,68.722,112.082436,148.63055
-7.307303,0.476988,3.7644644,-1.1439335,-7.1283445,-10.934995,-27.081656,1.3398653,14.720056,0.07862595,0.0568847,4.974865,3.6151922,-0.0076807104,0.0007057092,-0.6482939,0.009831888,-3.699798,-0.2639886,0.57041067,0.21257678,-0.4154884,-0.019697104,2017-06-04,44,903285,167.193,113.320984,148.63055
7.4507694,0.86139417,-18.073353,-9.853893,-6.6580563,-9.038991,-23.31042,0.0071915537,-4.136731,-0.08724751,0.042421713,1.6264275,-1.4681209,-0.057055436,0.0017813814,-0.8146645,-0.0004004279,-2.1420107,-0.15735036,-0.6276702,0.12440323,4.939109,-0.0043493365,2017-06-05,44,903285,38.948,87.24217,148.63055
-6.5079904,-0.41643605,-11.2087555,-6.5645375,-6.266707,-7.99215,-24.70262,0.17242244,-5.4352913,-0.06800823,0.06301786,-1.1198885,-1.2313764,-0.07064658,0.0004622552,-0.7391159,0.0009704735,-1.7630315,-0.058217492,-0.3300728,-0.2983131,2.040857,-0.0045238016,2017-06-06,44,903285,89.633,78.91368,148.63055
-3.9569616,0.8666165,-15.157311,-2.9757237,-5.940488,-8.454088,-23.868835,0.25586337,-2.68705,-0.076969504,0.07137156,-0.8374158,-1.3043047,-0.05991932,0.0016034107,-0.7410283,0.053985033,-1.9800174,-0.15242425,0.49196905,-0.62808627,3.7117643,-0.0041676387,2017-06-07,44,903285,106.785,86.053345,148.63055
-3.35152,0.6604613,-11.030782,-9.178943,-7.0412264,-6.7325573,-23.59471,0.16879848,-10.585139,-0.13553098,0.033581223,-1.3851137,-1.7415946,-0.08099215,-0.0011648228,-0.7734562,0.016747791,-2.0608783,-0.028118784,-0.33304283,0.33194786,3.036551,-0.001063329,2017-06-08,44,903285,11.685,78.695816,148.63055
-9.561093,0.43092203,-12.377943,5.5496545,0.34441057,-9.708601,-23.47953,0.0049820617,-1.8754902,0.230435,0.13692635,-0.7987874,-1.8907717,-0.06384622,-0.00081197056,16.283978,-0.015787087,-1.868089,-0.22512385,-0.54443204,-6.389662,0.0825998,0.17907289,2017-06-09,44,903285,101.778,98.795044,148.63055
-1.2871383,0.85066324,-15.229752,-6.317085,-1.4239352,-10.043148,-23.674812,1.5186656,11.59085,0.04159682,0.05324629,-1.0681568,4.145832,-0.04337745,-0.00043544627,-0.6289391,0.0050627636,-3.4749885,-0.7420142,-0.41354898,-4.290532,-0.3993657,-0.008979845,2017-06-10,44,903285,86.885,94.93922,148.63055
-6.4739904,0.69619983,3.511684,2.450391,-5.6062484,-10.44683,-25.55783,1.6494833,14.782063,0.08181034,0.05706326,-1.1936575,4.2481146,-0.04247042,-0.00043544627,-0.68105406,0.009337671,-3.0298066,-0.22490172,-0.32666126,-0.98404264,-0.3631677,-0.02018385,2017-06-11,44,903285,122.0,114.1583,148.63055
3.0463798,0.7150872,-18.233538,-9.71319,-4.7060213,-10.960866,-23.129782,0.17251843,-4.2599545,-0.064272694,0.037771698,-1.2078704,-1.3672447,-0.052844286,0.0006402259,-0.6972519,0.0036778988,-2.0649624,-0.12990195,-0.66531116,0.036864623,4.791997,-0.0043493365,2017-06-12,44,903285,54.241,80.0772,148.63055
-5.7131653,0.9548095,-10.958455,-3.2086384,-2.9483118,-10.175832,-24.367603,0.32897002,-5.858937,-0.09030256,0.059422232,-1.6674664,-1.0522077,-0.0726129,0.0004622552,-0.7220688,-0.0018250428,-1.6739872,-0.10454306,-0.1882633,-0.16058,2.125963,-0.004075397,2017-06-13,44,903285,36.652,82.87672,148.63055
-8.223385,0.8706312,-10.00664,-5.493938,-7.017388,-16.862246,-24.199486,0.35934728,-2.7335403,-0.010665436,0.07508683,-1.4110847,-1.1084567,-0.049081784,0.0016034107,-0.72899294,0.0038058604,-1.8399416,0.057012424,-0.52149314,0.20281996,1.1694998,-0.0039856415,2017-06-14,44,903285,44.122,71.78593,148.63055
-6.117818,0.61452955,-19.284548,-1.6125872,-4.453619,-17.680101,-22.652212,0.58546096,-9.61995,-0.035496652,0.05090988,-1.344656,-1.2265168,-0.042724557,-2.366741e-05,-0.7785298,0.003088498,-1.5418435,-0.055654258,-0.34366336,0.011898516,0.9599881,-0.0043387758,2017-06-15,44,903285,55.1,64.31723,148.63055
-6.4455233,0.52540684,-10.362594,-3.1717494,-3.3433576,-16.62235,-25.915094,0.6787374,-0.8972676,0.1575413,0.13359071,-0.72039694,-1.006155,-0.041329667,0.00032918493,15.148369,0.0208888,-1.6049318,0.07548132,0.7580537,-0.04067847,0.39331308,0.04261124,2017-06-16,44,903285,50.941,91.42272,148.63055
-7.4179606,0.7109122,-13.494556,-6.2215543,-2.5284927,-18.77632,-25.146557,0.29984507,8.891621,0.12605652,0.06101027,-1.1120746,2.8457081,-0.04577094,-0.00043544627,-0.6151965,0.008506935,-2.9064765,0.03235324,-0.26006848,0.09858957,-0.6516144,-0.004075397,2017-06-17,44,903285,67.641,78.8747,148.63055
-6.58939,0.8509791,-7.5466304,4.6634445,-4.8665996,-19.3527,-24.676851,0.6919279,14.358619,0.11544412,0.058322556,-1.0094508,3.4921253,-0.005498603,-0.00043544627,-0.65347296,0.009477859,-2.945378,0.047485266,-0.32674405,0.15585464,-1.8535151,-0.02010247,2017-06-18,44,903285,77.678,94.887634,148.63055
-4.1132097,0.76044583,-19.202213,-8.732179,-6.82445,-20.112164,-23.577257,1.6401483,-2.9165142,-0.11465935,0.045633283,-1.4488617,-1.1422211,-0.047927484,0.0017813814,-0.72853035,0.0047515696,-1.9161743,-0.100108236,1.2896743,0.025919069,1.54804,-0.0039856415,2017-06-19,44,903285,91.915,61.412483,148.63055
-2.2288008,0.6552509,-18.672775,-3.3681164,-4.4945335,-18.596035,-22.94859,0.7420875,-5.4083276,-0.035475913,0.05764067,-1.1774247,-1.329144,-0.03781328,0.0016034107,-0.74718624,-0.0016709694,-2.0466158,0.015687505,-0.20001554,0.078844085,1.69875,-0.0043493365,2017-06-20,44,903285,43.33,68.582535,148.63055
-6.586127,0.716217,-19.152206,0.2591194,-3.5032895,-19.246553,-22.91006,0.8350555,-2.2341306,0.0020283384,0.07508683,-1.4090835,-1.3746446,-0.06072461,0.0004622552,-0.76097167,0.003522762,-1.6716732,-0.027959252,-0.042842966,0.010506362,0.8619198,-0.009985018,2017-06-21,44,903285,49.815,70.229836,148.63055
-5.883858,0.7825127,-19.654924,-9.26436,-5.554943,-18.52734,-23.269789,1.8478265,-9.154783,-0.041528977,0.040071726,-1.2191259,-1.1046479,-0.052784182,-0.0011648228,-0.7150246,-0.016262375,-1.696917,0.0015738991,-0.41459402,-0.20338657,0.8377223,-0.0041567786,2017-06-22,44,903285,45.083,56.757683,148.63055
-6.839656,0.61548096,-17.24289,-0.38968876,2.151587,-19.151464,-24.11757,0.8535063,-0.85150295,0.19521753,0.13829744,-1.907156,-1.385059,-0.05086739,0.00032918493,16.2618,0.034789644,-1.470578,0.41188836,2.2708943,-2.3876426,-0.31951028,0.054455392,2017-06-23,44,903285,162.13,88.587105,148.63055
5.4353538,0.51473105,-15.372988,-5.2309413,-3.706702,-16.74284,-26.107271,0.78725696,8.819493,-0.2265423,0.05990462,-1.9775273,3.5981677,-0.031656172,0.0007057092,-0.7250519,-0.075955115,-3.4629986,-0.008666949,3.0607476,-3.5210266,1.6304579,-0.008718999,2017-06-24,44,903285,112.092,91.63058,148.63055
0.651205,-1.6411219,-15.545747,-1.5867909,-0.60039383,-12.240041,-25.92072,0.7119561,14.594979,0.0846177,0.055857994,-2.5369222,3.1868188,-0.0009983592,0.0007057092,-0.5748873,0.028295536,-3.2537968,-0.0014787726,0.16258608,-0.8587877,-2.0989087,-0.019779706,2017-06-25,44,903285,135.444,97.611595,148.63055
5.6160836,1.0245485,-11.557668,-9.111175,-5.083383,-7.7954383,-24.155006,0.3784427,-4.305043,-0.2477899,0.043831926,-2.3546968,-1.317587,-0.064346895,0.0017813814,-0.7319566,0.0030769971,-2.1202312,-0.0025418624,-0.36017793,0.20275906,7.0591664,-0.0043493365,2017-06-26,44,903285,32.358,93.279366,148.63055
-9.538395,0.7101399,-18.668581,-10.46743,-3.1674242,-11.233178,-23.269028,0.59231997,-5.413019,-0.092077956,0.058617346,-2.7862968,-1.2266594,-0.076333545,0.0016034107,-0.73029804,-0.0039716633,-1.7234464,-0.10811243,2.5979958,-0.84535784,1.284359,-0.0087216655,2017-06-27,44,903285,28.018,68.19244,148.63055
-8.180149,0.8427754,-17.291676,-9.680053,-4.88659,-11.961925,-25.847124,0.5921341,-1.9860966,-0.06135272,0.064711764,-2.1763487,-1.2373799,-0.061222,0.0004622552,-0.6915491,0.0035930383,-1.6618634,-0.037456695,-0.081684,0.1438564,1.3262061,-0.0043387758,2017-06-28,44,903285,59.556,68.74712,148.63055
-5.194457,0.85415936,-18.263311,-9.322847,-3.7936602,-11.322111,-25.037928,1.215542,-9.485856,-0.027028654,0.036484912,-2.2439215,-1.2627144,-0.07407043,-0.0011648228,-0.7323397,0.003792844,-1.5634984,-0.04734624,-0.1653585,0.029686596,2.0959742,-0.0043387758,2017-06-29,44,903285,62.343,67.87886,148.63055
-7.2137647,0.8130549,-5.8133607,-10.84519,-3.2141726,-11.925801,-30.260376,0.9451287,-2.3662498,0.15394698,0.14870897,-2.2288215,-1.3622874,-0.060289316,0.032300428,12.751251,0.02588377,-1.8047628,0.3287376,-0.44402218,-0.019737303,0.9933263,0.039761856,2017-06-30,44,903285,86.982,86.755684,148.63055
-2.2667208,0.6023911,-9.471239,-5.3754635,-5.6872597,-19.04191,-29.375528,1.1383839,7.845786,0.04197355,0.23362678,12.050794,2.2149057,1.3732038,0.00052609725,-0.5522713,0.0064340816,-2.966878,0.2574802,-0.43045294,-0.23902178,1.6249408,-0.004219619,2017-07-01,44,903285,137.112,95.25361,148.63055
5.4135914,0.50690705,-4.2066913,-6.8919015,-0.14392963,-15.602113,-26.545237,1.9497658,14.955506,-0.19528084,0.049217537,7.0485888,3.5501227,-0.025766093,-0.00061505823,-0.5762515,-0.03282068,-3.3821983,-0.40224934,-0.7245165,-5.742628,-1.6474802,-0.0108249355,2017-07-02,44,903285,119.361,108.25939,148.63055
3.331117,0.80990833,-18.215307,-2.1969936,-4.762179,-19.012745,-25.505573,0.14113675,-2.8952634,-0.037741296,0.02902532,8.0500965,-1.249715,-0.039034694,0.0010429763,-0.6601103,0.0048768846,-1.8570619,-0.09988316,-0.55968124,-0.2301899,6.5361285,-0.0047163595,2017-07-03,44,903285,62.308,87.18705,148.63055
-4.4185233,0.81457573,-16.970764,-9.746484,-2.369318,-10.202589,-25.935942,0.70472133,-4.684078,-0.10310712,0.027131852,5.190613,-1.2295945,-0.05834147,-0.00027614983,-0.67246175,-0.006526231,-1.7993375,-0.2436466,-0.62295836,-4.4972672,2.0333395,-0.008697578,2017-07-04,44,903285,92.663,74.94141,148.63055
-2.0159144,0.88272333,-16.780298,-9.091767,-2.1320138,-9.901654,-25.700024,0.4453318,-1.6883402,-0.1632366,0.037299614,2.1054697,-1.4145684,-0.06264504,-0.00027614983,-0.66675776,-0.00076268,-1.9623164,-0.09949491,-0.50319946,0.14333542,2.7040906,-0.004267955,2017-07-05,44,903285,81.068,83.932625,148.63055
-2.6707196,0.72290957,-14.439421,-9.34559,-4.7322826,-7.430008,-24.675888,0.80719405,-8.665767,-0.115255035,0.019434609,-0.8767779,-1.3785329,-0.09939545,-0.0013444348,-0.7395136,-0.0043828306,-1.862107,-0.23280682,-0.4406645,-4.428303,3.2407265,-0.008697578,2017-07-06,44,903285,43.609,75.35692,148.63055
-7.792782,0.66975147,-12.348079,4.601022,-2.2165785,-7.8673925,-27.273924,0.43060464,-2.2359738,-0.10080308,0.03413117,-0.791595,-1.3220755,-0.062808365,0.00014957294,14.962929,0.011249988,-1.2875257,0.04652079,-0.0510387,-2.3537352,2.1434462,0.015567539,2017-07-07,44,903285,124.586,102.47624,148.63055
2.4571817,0.48460543,-5.7771177,-2.0480688,-4.8055406,-6.4191384,-26.433495,0.47045568,10.4439945,-0.17031829,0.03972692,-1.5957427,4.525869,-0.062388454,0.00052609725,-0.6153327,0.04501941,-3.696675,-0.3320259,1.1138098,0.062254988,2.9920454,-0.010006439,2017-07-08,44,903285,67.396,114.31754,148.63055
-6.867894,1.2322258,-10.372972,1.368674,-4.334283,-11.374288,-27.335196,0.6008925,13.658622,-0.27144065,0.04145116,-1.436319,3.0126584,-0.0027566291,0.00052609725,-0.65859705,0.011279237,-3.3827696,0.27455312,2.6569853,-1.4323794,-1.4272182,-0.019902756,2017-07-09,44,903285,207.728,98.94346,148.63055
11.708073,0.86051464,-15.333023,-8.509857,-5.4902864,-5.407332,-23.627737,0.59463143,-3.792012,0.048240155,0.020334825,-1.2837104,-2.0183692,-0.072073504,0.0010429763,-0.8936782,-0.011822272,-2.361057,-1.5050062,-0.8967162,-4.4067144,4.834034,-0.039704032,2017-07-10,44,903285,86.509,92.24892,148.63055
-3.0684667,0.45595884,-11.337877,-9.701911,-5.330984,-3.6634307,-24.209742,1.1234844,-5.083564,-0.20171888,0.031781875,-1.5411819,-1.5347259,-0.11730675,-0.0008904411,-0.7331914,-0.005826953,-1.9383411,-0.19575414,-0.23453556,-4.391885,2.9822135,-0.008709435,2017-07-11,44,903285,26.53,84.04086,148.63055
-8.2576065,0.65051603,-13.680309,-8.9804535,-6.877997,-8.46512,-25.144703,0.5018651,-2.171342,-0.053911034,0.040331975,-1.5102365,-1.206548,-0.065175824,-0.00027614983,-0.6968353,0.002957838,-1.7998263,0.018320007,-0.26350433,0.36409846,1.7244099,-0.0041567786,2017-07-12,44,903285,43.893,76.41622,148.63055
-6.559287,0.93305147,-17.960468,-9.045844,-5.680648,-9.339875,-23.982523,0.8579541,-9.325059,-0.08586382,0.015871933,-1.2589993,-1.346544,-0.065887585,-0.0013444348,-0.7569038,-0.00021021038,-1.651852,-0.15316622,-0.23522374,-1.3471205,1.5688456,-0.008879575,2017-07-13,44,903285,36.417,67.71051,148.63055
-7.379815,0.729805,-8.810067,-4.1214075,-6.0163636,-10.9457655,-26.059137,0.5439368,-1.0945814,-0.07447038,0.029422231,-1.1789746,-1.2957269,-0.055484846,-0.0009915825,14.48823,0.01581181,-1.7964158,0.05644736,-0.6320257,-2.0633392,0.9441217,0.037178945,2017-07-14,44,903285,103.003,92.1053,148.63055
-1.4128023,0.6602503,-15.472784,3.3845346,-3.7062614,-9.518428,-24.920895,1.0515969,10.342052,-0.11143027,0.034898337,-1.0707129,3.7753253,-0.034628246,-0.00061505823,-0.6126592,0.008329398,-3.495717,-0.16847219,-0.54844016,-0.34171686,3.2285326,-0.010582894,2017-07-15,44,903285,67.348,104.079865,148.63055
-6.8306293,0.8733223,11.300874,-2.6554668,-5.8113527,-12.361533,-29.867304,1.0582368,13.317914,-0.09882173,-0.040329285,-0.9308883,3.5030897,-0.02818911,-0.00061505823,-0.6626916,0.009189781,-2.648602,-0.21678936,-0.9146166,-0.5107957,-1.8693553,-0.01986824,2017-07-16,44,903285,90.028,106.906815,148.63055
-3.162406,0.90896034,-12.55374,-7.4673166,-3.3646169,-16.94689,-23.842268,0.24558556,-3.4639692,-0.106521964,0.018633049,-1.1801271,-1.1587955,-0.047849692,-9.817915e-05,-0.7163377,0.0035003617,-2.025216,-0.18160939,-0.3397161,-0.6973678,1.4843587,-0.0043493365,2017-07-17,44,903285,38.551,72.18959,148.63055
-6.2344546,0.69652367,-18.436592,-2.1139684,-6.306327,-19.226288,-22.488354,0.44444862,-4.759086,-0.08520143,0.03538589,-1.2339056,-1.3366596,-0.04601132,-0.00027614983,-0.7060341,-0.005298985,-1.723409,-0.08778815,-0.32511443,-1.1927642,1.08,-0.008697578,2017-07-18,44,903285,89.93,63.249992,148.63055
-3.6881695,0.7974711,-18.471806,-5.093761,-5.8610015,-18.307037,-23.4308,0.6873249,-1.8416476,-0.069522984,0.05073445,-1.1479217,-1.194579,-0.04447171,-0.00027614983,-0.71982765,-0.00048029254,-1.9501661,-0.0662335,-0.18617257,-0.8432801,1.6043775,-0.008879575,2017-07-19,44,903285,53.774,68.48041,148.63055
