id,date,store_nbr,item_nbr,unit_sales,onpromotion,year,month,day,dayofweek,dayofyear,week,quarter,time_idx,is_weekend,is_month_start,is_month_end,is_holiday,general_impact,meat_restriction,holiday_impact,family,perishable,family_encoded
11593926,2013-09-24,44,903285,23.082,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,POULTRY,1,5
11594086,2013-09-24,44,1047679,306.0,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,BEVERAGES,0,0
11601919,2013-09-24,51,265559,24.0,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,GROCERY I,0,3
11602020,2013-09-24,51,364606,56.0,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,GROCERY I,0,3
11602134,2013-09-24,51,502331,56.0,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11602196,2013-09-24,51,564287,34.0,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11602235,2013-09-24,51,584028,14.333,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,MEATS,1,4
11602559,2013-09-24,51,903285,50.481,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,POULTRY,1,5
11602687,2013-09-24,51,1047679,68.0,0,2013,9,24,1,267,39,3,265,0,0,0,0,0,0,0,BEVERAGES,0,0
11637382,2013-09-25,44,265559,65.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,GROCERY I,0,3
11637507,2013-09-25,44,364606,126.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,GROCERY I,0,3
11637658,2013-09-25,44,502331,61.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11637733,2013-09-25,44,564287,60.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11637780,2013-09-25,44,584028,61.758,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,MEATS,1,4
11638150,2013-09-25,44,903285,20.597,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,POULTRY,1,5
11638314,2013-09-25,44,1047679,486.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,BEVERAGES,0,0
11646243,2013-09-25,51,265559,43.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,GROCERY I,0,3
11646345,2013-09-25,51,364606,62.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,GROCERY I,0,3
11646469,2013-09-25,51,502331,73.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11646527,2013-09-25,51,564287,34.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11646570,2013-09-25,51,584028,37.162,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,MEATS,1,4
11646887,2013-09-25,51,903285,103.966,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,POULTRY,1,5
11647031,2013-09-25,51,1047679,92.0,0,2013,9,25,2,268,39,3,266,0,0,0,0,0,0,0,BEVERAGES,0,0
11680998,2013-09-26,44,265559,69.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,GROCERY I,0,3
11681120,2013-09-26,44,364606,66.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,GROCERY I,0,3
11681262,2013-09-26,44,502331,66.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11681331,2013-09-26,44,564287,17.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11681378,2013-09-26,44,584028,79.475,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,MEATS,1,4
11681741,2013-09-26,44,903285,51.829,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,POULTRY,1,5
11681910,2013-09-26,44,1047679,428.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,BEVERAGES,0,0
11689631,2013-09-26,51,265559,35.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,GROCERY I,0,3
11689729,2013-09-26,51,364606,65.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,GROCERY I,0,3
11689849,2013-09-26,51,502331,45.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11689909,2013-09-26,51,564287,20.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11689951,2013-09-26,51,584028,29.111,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,MEATS,1,4
11690257,2013-09-26,51,903285,56.601,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,POULTRY,1,5
11690395,2013-09-26,51,1047679,58.0,0,2013,9,26,3,269,39,3,267,0,0,0,0,0,0,0,BEVERAGES,0,0
11725187,2013-09-27,44,265559,53.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,GROCERY I,0,3
11725309,2013-09-27,44,364606,91.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,GROCERY I,0,3
11725457,2013-09-27,44,502331,81.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11725527,2013-09-27,44,564287,49.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11725573,2013-09-27,44,584028,93.313,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,MEATS,1,4
11725938,2013-09-27,44,903285,36.546,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,POULTRY,1,5
11726108,2013-09-27,44,1047679,370.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,BEVERAGES,0,0
11734147,2013-09-27,51,265559,38.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,GROCERY I,0,3
11734257,2013-09-27,51,364606,64.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,GROCERY I,0,3
11734383,2013-09-27,51,502331,68.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11734444,2013-09-27,51,564287,14.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11734488,2013-09-27,51,584028,46.394,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,MEATS,1,4
11734817,2013-09-27,51,903285,89.986,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,POULTRY,1,5
11734966,2013-09-27,51,1047679,114.0,0,2013,9,27,4,270,39,3,268,0,0,0,0,0,0,0,BEVERAGES,0,0
11773567,2013-09-28,44,265559,154.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,GROCERY I,0,3
11773696,2013-09-28,44,364606,168.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,GROCERY I,0,3
11773849,2013-09-28,44,502331,119.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11773920,2013-09-28,44,564287,97.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11773968,2013-09-28,44,584028,70.899,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,MEATS,1,4
11774345,2013-09-28,44,903285,76.584,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,POULTRY,1,5
11774526,2013-09-28,44,1047679,609.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,BEVERAGES,0,0
11783160,2013-09-28,51,265559,70.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,GROCERY I,0,3
11783272,2013-09-28,51,364606,94.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,GROCERY I,0,3
11783403,2013-09-28,51,502331,86.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11783462,2013-09-28,51,564287,23.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11783507,2013-09-28,51,584028,23.818,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,MEATS,1,4
11783854,2013-09-28,51,903285,60.058,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,POULTRY,1,5
11784009,2013-09-28,51,1047679,115.0,0,2013,9,28,5,271,39,3,269,1,0,0,0,0,0,0,BEVERAGES,0,0
11821809,2013-09-29,44,265559,228.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,GROCERY I,0,3
11821937,2013-09-29,44,364606,210.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,GROCERY I,0,3
11822086,2013-09-29,44,502331,193.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11822158,2013-09-29,44,564287,166.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11822206,2013-09-29,44,584028,117.97,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,MEATS,1,4
11822582,2013-09-29,44,903285,134.771,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,POULTRY,1,5
11822748,2013-09-29,44,1047679,764.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,BEVERAGES,0,0
11831287,2013-09-29,51,265559,63.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,GROCERY I,0,3
11831399,2013-09-29,51,364606,97.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,GROCERY I,0,3
11831535,2013-09-29,51,502331,70.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11831597,2013-09-29,51,564287,29.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
11831641,2013-09-29,51,584028,50.131,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,MEATS,1,4
11831975,2013-09-29,51,903285,57.027,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,POULTRY,1,5
11832119,2013-09-29,51,1047679,124.0,0,2013,9,29,6,272,39,3,270,1,0,0,0,0,0,0,BEVERAGES,0,0
11868514,2013-09-30,44,265559,84.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,GROCERY I,0,3
11868637,2013-09-30,44,364606,113.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,GROCERY I,0,3
11868779,2013-09-30,44,502331,81.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,BREAD/BAKERY,1,1
11868852,2013-09-30,44,564287,60.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,BREAD/BAKERY,1,1
11868900,2013-09-30,44,584028,75.899,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,MEATS,1,4
11869261,2013-09-30,44,903285,16.693,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,POULTRY,1,5
11869423,2013-09-30,44,1047679,416.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,BEVERAGES,0,0
11877492,2013-09-30,51,265559,59.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,GROCERY I,0,3
11877598,2013-09-30,51,364606,79.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,GROCERY I,0,3
11877716,2013-09-30,51,502331,47.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,BREAD/BAKERY,1,1
11877776,2013-09-30,51,564287,2.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,BREAD/BAKERY,1,1
11877819,2013-09-30,51,584028,41.96,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,MEATS,1,4
11878149,2013-09-30,51,903285,93.072,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,POULTRY,1,5
11878295,2013-09-30,51,1047679,69.0,0,2013,9,30,0,273,40,3,271,0,0,1,0,0,0,0,BEVERAGES,0,0
11915967,2013-10-01,44,265559,120.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,GROCERY I,0,3
11916091,2013-10-01,44,364606,162.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,GROCERY I,0,3
11916242,2013-10-01,44,502331,92.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,BREAD/BAKERY,1,1
11916314,2013-10-01,44,564287,62.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,BREAD/BAKERY,1,1
11916362,2013-10-01,44,584028,80.727,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,MEATS,1,4
11916739,2013-10-01,44,903285,56.498,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,POULTRY,1,5
11916912,2013-10-01,44,1047679,336.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,BEVERAGES,0,0
11925198,2013-10-01,51,265559,61.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,GROCERY I,0,3
11925310,2013-10-01,51,364606,65.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,GROCERY I,0,3
11925433,2013-10-01,51,502331,49.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,BREAD/BAKERY,1,1
11925492,2013-10-01,51,564287,28.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,BREAD/BAKERY,1,1
11925534,2013-10-01,51,584028,43.434,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,MEATS,1,4
11925864,2013-10-01,51,903285,65.708,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,POULTRY,1,5
11926012,2013-10-01,51,1047679,61.0,0,2013,10,1,1,274,40,4,272,0,1,0,0,0,0,0,BEVERAGES,0,0
11963160,2013-10-02,44,265559,141.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,GROCERY I,0,3
11963290,2013-10-02,44,364606,164.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,GROCERY I,0,3
11963440,2013-10-02,44,502331,106.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11963510,2013-10-02,44,564287,56.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11963558,2013-10-02,44,584028,102.152,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,MEATS,1,4
11963939,2013-10-02,44,903285,48.401,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,POULTRY,1,5
11964105,2013-10-02,44,1047679,407.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,BEVERAGES,0,0
11972364,2013-10-02,51,265559,35.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,GROCERY I,0,3
11972474,2013-10-02,51,364606,88.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,GROCERY I,0,3
11972610,2013-10-02,51,502331,51.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11972666,2013-10-02,51,564287,18.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
11972713,2013-10-02,51,584028,51.061,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,MEATS,1,4
11973046,2013-10-02,51,903285,48.147,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,POULTRY,1,5
11973191,2013-10-02,51,1047679,49.0,0,2013,10,2,2,275,40,4,273,0,0,0,0,0,0,0,BEVERAGES,0,0
12009225,2013-10-03,44,265559,74.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,GROCERY I,0,3
12009347,2013-10-03,44,364606,112.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,GROCERY I,0,3
12009494,2013-10-03,44,502331,73.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12009564,2013-10-03,44,564287,30.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12009611,2013-10-03,44,584028,99.596,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,MEATS,1,4
12009980,2013-10-03,44,903285,18.326,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,POULTRY,1,5
12010148,2013-10-03,44,1047679,303.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,BEVERAGES,0,0
12018203,2013-10-03,51,265559,51.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,GROCERY I,0,3
12018305,2013-10-03,51,364606,61.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,GROCERY I,0,3
12018429,2013-10-03,51,502331,60.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12018486,2013-10-03,51,564287,19.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12018531,2013-10-03,51,584028,28.04,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,MEATS,1,4
12018840,2013-10-03,51,903285,43.937,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,POULTRY,1,5
12018982,2013-10-03,51,1047679,56.0,0,2013,10,3,3,276,40,4,274,0,0,0,0,0,0,0,BEVERAGES,0,0
12055342,2013-10-04,44,265559,99.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,GROCERY I,0,3
12055467,2013-10-04,44,364606,114.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,GROCERY I,0,3
12055614,2013-10-04,44,502331,87.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12055685,2013-10-04,44,564287,63.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12055733,2013-10-04,44,584028,78.616,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,MEATS,1,4
12056101,2013-10-04,44,903285,58.79,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,POULTRY,1,5
12056273,2013-10-04,44,1047679,550.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,BEVERAGES,0,0
12064555,2013-10-04,51,265559,39.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,GROCERY I,0,3
12064663,2013-10-04,51,364606,68.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,GROCERY I,0,3
12064796,2013-10-04,51,502331,56.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12064854,2013-10-04,51,564287,22.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12064897,2013-10-04,51,584028,32.535,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,MEATS,1,4
12065215,2013-10-04,51,903285,147.893,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,POULTRY,1,5
12065355,2013-10-04,51,1047679,130.0,0,2013,10,4,4,277,40,4,275,0,0,0,0,0,0,0,BEVERAGES,0,0
12104264,2013-10-05,44,265559,155.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,GROCERY I,0,3
12104396,2013-10-05,44,364606,153.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,GROCERY I,0,3
12104550,2013-10-05,44,502331,112.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12104624,2013-10-05,44,564287,107.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12104671,2013-10-05,44,584028,83.263,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,MEATS,1,4
12105053,2013-10-05,44,903285,162.097,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,POULTRY,1,5
12105229,2013-10-05,44,1047679,678.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,BEVERAGES,0,0
12113918,2013-10-05,51,265559,71.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,GROCERY I,0,3
12114025,2013-10-05,51,364606,70.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,GROCERY I,0,3
12114155,2013-10-05,51,502331,49.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12114217,2013-10-05,51,564287,21.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12114261,2013-10-05,51,584028,21.727,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,MEATS,1,4
12114574,2013-10-05,51,903285,58.564,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,POULTRY,1,5
12114724,2013-10-05,51,1047679,110.0,0,2013,10,5,5,278,40,4,276,1,0,0,0,0,0,0,BEVERAGES,0,0
12152579,2013-10-06,44,265559,178.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,GROCERY I,0,3
12152705,2013-10-06,44,364606,188.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,GROCERY I,0,3
12152856,2013-10-06,44,502331,186.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12152929,2013-10-06,44,564287,105.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12152975,2013-10-06,44,584028,68.071,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,MEATS,1,4
12153353,2013-10-06,44,903285,28.335,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,POULTRY,1,5
12153521,2013-10-06,44,1047679,719.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,BEVERAGES,0,0
12162073,2013-10-06,51,265559,57.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,GROCERY I,0,3
12162183,2013-10-06,51,364606,83.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,GROCERY I,0,3
12162318,2013-10-06,51,502331,63.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12162380,2013-10-06,51,564287,6.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
12162422,2013-10-06,51,584028,56.04,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,MEATS,1,4
12162746,2013-10-06,51,903285,90.357,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,POULTRY,1,5
12162886,2013-10-06,51,1047679,125.0,0,2013,10,6,6,279,40,4,277,1,0,0,0,0,0,0,BEVERAGES,0,0
12199091,2013-10-07,44,265559,140.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,GROCERY I,0,3
12199216,2013-10-07,44,364606,99.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,GROCERY I,0,3
12199364,2013-10-07,44,502331,94.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12199437,2013-10-07,44,564287,65.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12199482,2013-10-07,44,584028,96.444,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,MEATS,1,4
12199836,2013-10-07,44,903285,73.317,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,POULTRY,1,5
12199996,2013-10-07,44,1047679,515.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,BEVERAGES,0,0
12208033,2013-10-07,51,265559,36.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,GROCERY I,0,3
12208141,2013-10-07,51,364606,62.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,GROCERY I,0,3
12208270,2013-10-07,51,502331,64.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12208326,2013-10-07,51,564287,27.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12208368,2013-10-07,51,584028,54.04,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,MEATS,1,4
12208687,2013-10-07,51,903285,85.702,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,POULTRY,1,5
12208826,2013-10-07,51,1047679,98.0,0,2013,10,7,0,280,41,4,278,0,0,0,0,0,0,0,BEVERAGES,0,0
12244370,2013-10-08,44,265559,66.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,GROCERY I,0,3
12244493,2013-10-08,44,364606,109.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,GROCERY I,0,3
12244638,2013-10-08,44,502331,73.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12244706,2013-10-08,44,564287,43.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12244752,2013-10-08,44,584028,78.071,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,MEATS,1,4
12245108,2013-10-08,44,903285,97.918,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,POULTRY,1,5
12245264,2013-10-08,44,1047679,346.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,BEVERAGES,0,0
12253134,2013-10-08,51,265559,34.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,GROCERY I,0,3
12253231,2013-10-08,51,364606,58.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,GROCERY I,0,3
12253349,2013-10-08,51,502331,51.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12253405,2013-10-08,51,564287,13.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12253447,2013-10-08,51,584028,35.808,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,MEATS,1,4
12253752,2013-10-08,51,903285,72.125,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,POULTRY,1,5
12253889,2013-10-08,51,1047679,46.0,0,2013,10,8,1,281,41,4,279,0,0,0,0,0,0,0,BEVERAGES,0,0
12288859,2013-10-09,44,265559,74.0,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,GROCERY I,0,3
12288984,2013-10-09,44,364606,103.0,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,GROCERY I,0,3
12289127,2013-10-09,44,502331,67.0,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12289195,2013-10-09,44,564287,26.0,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
12289240,2013-10-09,44,584028,86.646,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,MEATS,1,4
12289607,2013-10-09,44,903285,74.197,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,POULTRY,1,5
12289776,2013-10-09,44,1047679,601.0,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,BEVERAGES,0,0
12297665,2013-10-09,51,265559,34.0,0,2013,10,9,2,282,41,4,280,0,0,0,0,0,0,0,GROCERY I,0,3
