id,date,store_nbr,item_nbr,unit_sales,onpromotion,year,month,day,dayofweek,dayofyear,week,quarter,time_idx,is_weekend,is_month_start,is_month_end,is_holiday,general_impact,meat_restriction,holiday_impact,family,perishable,family_encoded,temperature_c,rainfall_mm,windspeed_kmh,cpi_normalized,fuel_normalized
1824703,2013-02-15,44,903285,56.135,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,POULTRY,1,5,26.0,11.3,12.6,-1.2180307406003954,1.182669844250908
1824862,2013-02-15,44,1047679,304.0,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,BEVERAGES,0,0,26.0,11.3,12.6,-1.2180307406003954,1.182669844250908
1832175,2013-02-15,51,265559,53.0,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,11.3,12.6,-1.2180307406003954,1.182669844250908
1832285,2013-02-15,51,364606,63.0,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,11.3,12.6,-1.2180307406003954,1.182669844250908
1832404,2013-02-15,51,502331,74.0,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,11.3,12.6,-1.2180307406003954,1.182669844250908
1832466,2013-02-15,51,564287,15.0,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,11.3,12.6,-1.2180307406003954,1.182669844250908
1832512,2013-02-15,51,584028,85.242,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,MEATS,1,4,25.8,11.3,12.6,-1.2180307406003954,1.182669844250908
1832831,2013-02-15,51,903285,142.997,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,POULTRY,1,5,25.8,11.3,12.6,-1.2180307406003954,1.182669844250908
1832963,2013-02-15,51,1047679,16.0,0,2013,2,15,4,46,7,1,44,0,0,0,0,0,0,0,BEVERAGES,0,0,25.8,11.3,12.6,-1.2180307406003954,1.182669844250908
1867414,2013-02-16,44,265559,188.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,GROCERY I,0,3,26.6,1.1,9.8,-1.2180307406003954,1.182669844250908
1867543,2013-02-16,44,364606,225.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,GROCERY I,0,3,26.6,1.1,9.8,-1.2180307406003954,1.182669844250908
1867691,2013-02-16,44,502331,164.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,1.1,9.8,-1.2180307406003954,1.182669844250908
1867765,2013-02-16,44,564287,150.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,1.1,9.8,-1.2180307406003954,1.182669844250908
1867814,2013-02-16,44,584028,116.859,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,MEATS,1,4,26.6,1.1,9.8,-1.2180307406003954,1.182669844250908
1868197,2013-02-16,44,903285,59.69,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,POULTRY,1,5,26.6,1.1,9.8,-1.2180307406003954,1.182669844250908
1868362,2013-02-16,44,1047679,576.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,BEVERAGES,0,0,26.6,1.1,9.8,-1.2180307406003954,1.182669844250908
1876107,2013-02-16,51,265559,46.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,GROCERY I,0,3,26.4,1.1,9.8,-1.2180307406003954,1.182669844250908
1876222,2013-02-16,51,364606,90.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,GROCERY I,0,3,26.4,1.1,9.8,-1.2180307406003954,1.182669844250908
1876355,2013-02-16,51,502331,84.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.4,1.1,9.8,-1.2180307406003954,1.182669844250908
1876417,2013-02-16,51,564287,30.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.4,1.1,9.8,-1.2180307406003954,1.182669844250908
1876465,2013-02-16,51,584028,37.444,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,MEATS,1,4,26.4,1.1,9.8,-1.2180307406003954,1.182669844250908
1876794,2013-02-16,51,903285,79.05,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,POULTRY,1,5,26.4,1.1,9.8,-1.2180307406003954,1.182669844250908
1876928,2013-02-16,51,1047679,71.0,0,2013,2,16,5,47,7,1,45,1,0,0,0,0,0,0,BEVERAGES,0,0,26.4,1.1,9.8,-1.2180307406003954,1.182669844250908
1909251,2013-02-17,44,265559,160.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,GROCERY I,0,3,26.7,2.3,9.7,-1.2180307406003954,1.182669844250908
1909373,2013-02-17,44,364606,141.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,GROCERY I,0,3,26.7,2.3,9.7,-1.2180307406003954,1.182669844250908
1909519,2013-02-17,44,502331,131.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,2.3,9.7,-1.2180307406003954,1.182669844250908
1909589,2013-02-17,44,564287,122.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,2.3,9.7,-1.2180307406003954,1.182669844250908
1909639,2013-02-17,44,584028,103.04,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,MEATS,1,4,26.7,2.3,9.7,-1.2180307406003954,1.182669844250908
1910014,2013-02-17,44,903285,44.197,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,POULTRY,1,5,26.7,2.3,9.7,-1.2180307406003954,1.182669844250908
1910178,2013-02-17,44,1047679,395.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,BEVERAGES,0,0,26.7,2.3,9.7,-1.2180307406003954,1.182669844250908
1917712,2013-02-17,51,265559,38.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,GROCERY I,0,3,26.6,2.3,9.7,-1.2180307406003954,1.182669844250908
1917815,2013-02-17,51,364606,69.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,GROCERY I,0,3,26.6,2.3,9.7,-1.2180307406003954,1.182669844250908
1917940,2013-02-17,51,502331,74.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,2.3,9.7,-1.2180307406003954,1.182669844250908
1918004,2013-02-17,51,564287,28.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,2.3,9.7,-1.2180307406003954,1.182669844250908
1918048,2013-02-17,51,584028,32.455,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,MEATS,1,4,26.6,2.3,9.7,-1.2180307406003954,1.182669844250908
1918387,2013-02-17,51,903285,104.922,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,POULTRY,1,5,26.6,2.3,9.7,-1.2180307406003954,1.182669844250908
1918533,2013-02-17,51,1047679,36.0,0,2013,2,17,6,48,7,1,46,1,0,0,0,0,0,0,BEVERAGES,0,0,26.6,2.3,9.7,-1.2180307406003954,1.182669844250908
1950832,2013-02-18,44,265559,104.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,GROCERY I,0,3,26.5,1.2,9.7,-1.2180307406003954,1.182669844250908
1950954,2013-02-18,44,364606,141.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,GROCERY I,0,3,26.5,1.2,9.7,-1.2180307406003954,1.182669844250908
1951098,2013-02-18,44,502331,119.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.5,1.2,9.7,-1.2180307406003954,1.182669844250908
1951172,2013-02-18,44,564287,68.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.5,1.2,9.7,-1.2180307406003954,1.182669844250908
1951219,2013-02-18,44,584028,51.626,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,MEATS,1,4,26.5,1.2,9.7,-1.2180307406003954,1.182669844250908
1951583,2013-02-18,44,903285,49.132,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,POULTRY,1,5,26.5,1.2,9.7,-1.2180307406003954,1.182669844250908
1951747,2013-02-18,44,1047679,417.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,BEVERAGES,0,0,26.5,1.2,9.7,-1.2180307406003954,1.182669844250908
1959080,2013-02-18,51,265559,46.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,GROCERY I,0,3,26.3,1.2,9.7,-1.2180307406003954,1.182669844250908
1959181,2013-02-18,51,364606,86.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,GROCERY I,0,3,26.3,1.2,9.7,-1.2180307406003954,1.182669844250908
1959309,2013-02-18,51,502331,61.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.3,1.2,9.7,-1.2180307406003954,1.182669844250908
1959371,2013-02-18,51,564287,46.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.3,1.2,9.7,-1.2180307406003954,1.182669844250908
1959418,2013-02-18,51,584028,23.111,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,MEATS,1,4,26.3,1.2,9.7,-1.2180307406003954,1.182669844250908
1959737,2013-02-18,51,903285,40.238,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,POULTRY,1,5,26.3,1.2,9.7,-1.2180307406003954,1.182669844250908
1959874,2013-02-18,51,1047679,68.0,0,2013,2,18,0,49,8,1,47,0,0,0,0,0,0,0,BEVERAGES,0,0,26.3,1.2,9.7,-1.2180307406003954,1.182669844250908
1991469,2013-02-19,44,265559,55.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1991595,2013-02-19,44,364606,118.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1991734,2013-02-19,44,502331,81.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1991803,2013-02-19,44,564287,54.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1991850,2013-02-19,44,584028,76.293,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,MEATS,1,4,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1992218,2013-02-19,44,903285,30.803,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,POULTRY,1,5,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1992377,2013-02-19,44,1047679,244.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,BEVERAGES,0,0,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1999541,2013-02-19,51,265559,12.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1999649,2013-02-19,51,364606,56.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1999770,2013-02-19,51,502331,50.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1999827,2013-02-19,51,564287,22.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
1999869,2013-02-19,51,584028,26.96,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,MEATS,1,4,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
2000162,2013-02-19,51,903285,26.962,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,POULTRY,1,5,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
2000303,2013-02-19,51,1047679,74.0,0,2013,2,19,1,50,8,1,48,0,0,0,0,0,0,0,BEVERAGES,0,0,25.8,8.2,10.4,-1.2180307406003954,1.182669844250908
2032467,2013-02-20,44,265559,114.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,GROCERY I,0,3,26.4,0.0,8.9,-1.2180307406003954,1.182669844250908
2032590,2013-02-20,44,364606,130.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,GROCERY I,0,3,26.4,0.0,8.9,-1.2180307406003954,1.182669844250908
2032738,2013-02-20,44,502331,88.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.4,0.0,8.9,-1.2180307406003954,1.182669844250908
2032810,2013-02-20,44,564287,67.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.4,0.0,8.9,-1.2180307406003954,1.182669844250908
2032858,2013-02-20,44,584028,98.909,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,MEATS,1,4,26.4,0.0,8.9,-1.2180307406003954,1.182669844250908
2033233,2013-02-20,44,903285,26.348,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,POULTRY,1,5,26.4,0.0,8.9,-1.2180307406003954,1.182669844250908
2033396,2013-02-20,44,1047679,339.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,BEVERAGES,0,0,26.4,0.0,8.9,-1.2180307406003954,1.182669844250908
2040673,2013-02-20,51,265559,60.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,GROCERY I,0,3,26.6,0.0,8.9,-1.2180307406003954,1.182669844250908
2040785,2013-02-20,51,364606,85.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,GROCERY I,0,3,26.6,0.0,8.9,-1.2180307406003954,1.182669844250908
2040902,2013-02-20,51,502331,73.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,0.0,8.9,-1.2180307406003954,1.182669844250908
2040959,2013-02-20,51,564287,34.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,0.0,8.9,-1.2180307406003954,1.182669844250908
2041004,2013-02-20,51,584028,39.929,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,MEATS,1,4,26.6,0.0,8.9,-1.2180307406003954,1.182669844250908
2041324,2013-02-20,51,903285,60.423,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,POULTRY,1,5,26.6,0.0,8.9,-1.2180307406003954,1.182669844250908
2041467,2013-02-20,51,1047679,50.0,0,2013,2,20,2,51,8,1,49,0,0,0,0,0,0,0,BEVERAGES,0,0,26.6,0.0,8.9,-1.2180307406003954,1.182669844250908
2072747,2013-02-21,44,265559,53.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,GROCERY I,0,3,26.6,0.0,14.0,-1.2180307406003954,1.182669844250908
2072872,2013-02-21,44,364606,97.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,GROCERY I,0,3,26.6,0.0,14.0,-1.2180307406003954,1.182669844250908
2073015,2013-02-21,44,502331,62.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,0.0,14.0,-1.2180307406003954,1.182669844250908
2073083,2013-02-21,44,564287,31.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.6,0.0,14.0,-1.2180307406003954,1.182669844250908
2073126,2013-02-21,44,584028,85.182,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,MEATS,1,4,26.6,0.0,14.0,-1.2180307406003954,1.182669844250908
2073491,2013-02-21,44,903285,33.15,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,POULTRY,1,5,26.6,0.0,14.0,-1.2180307406003954,1.182669844250908
2073650,2013-02-21,44,1047679,457.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,BEVERAGES,0,0,26.6,0.0,14.0,-1.2180307406003954,1.182669844250908
2080724,2013-02-21,51,265559,29.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,GROCERY I,0,3,26.7,0.0,14.0,-1.2180307406003954,1.182669844250908
2080836,2013-02-21,51,364606,53.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,GROCERY I,0,3,26.7,0.0,14.0,-1.2180307406003954,1.182669844250908
2080959,2013-02-21,51,502331,45.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,0.0,14.0,-1.2180307406003954,1.182669844250908
2081022,2013-02-21,51,564287,7.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,0.0,14.0,-1.2180307406003954,1.182669844250908
2081063,2013-02-21,51,584028,27.475,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,MEATS,1,4,26.7,0.0,14.0,-1.2180307406003954,1.182669844250908
2081357,2013-02-21,51,903285,49.887,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,POULTRY,1,5,26.7,0.0,14.0,-1.2180307406003954,1.182669844250908
2081485,2013-02-21,51,1047679,59.0,0,2013,2,21,3,52,8,1,50,0,0,0,0,0,0,0,BEVERAGES,0,0,26.7,0.0,14.0,-1.2180307406003954,1.182669844250908
2113074,2013-02-22,44,265559,59.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,GROCERY I,0,3,26.8,0.0,14.6,-1.2180307406003954,1.182669844250908
2113196,2013-02-22,44,364606,86.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,GROCERY I,0,3,26.8,0.0,14.6,-1.2180307406003954,1.182669844250908
2113336,2013-02-22,44,502331,45.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,0.0,14.6,-1.2180307406003954,1.182669844250908
2113405,2013-02-22,44,564287,67.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,0.0,14.6,-1.2180307406003954,1.182669844250908
2113454,2013-02-22,44,584028,147.535,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,MEATS,1,4,26.8,0.0,14.6,-1.2180307406003954,1.182669844250908
2113828,2013-02-22,44,903285,59.567,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,POULTRY,1,5,26.8,0.0,14.6,-1.2180307406003954,1.182669844250908
2113983,2013-02-22,44,1047679,186.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,BEVERAGES,0,0,26.8,0.0,14.6,-1.2180307406003954,1.182669844250908
2121297,2013-02-22,51,265559,38.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,GROCERY I,0,3,26.7,0.0,14.6,-1.2180307406003954,1.182669844250908
2121407,2013-02-22,51,364606,54.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,GROCERY I,0,3,26.7,0.0,14.6,-1.2180307406003954,1.182669844250908
2121529,2013-02-22,51,502331,51.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,0.0,14.6,-1.2180307406003954,1.182669844250908
2121588,2013-02-22,51,564287,25.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,0.0,14.6,-1.2180307406003954,1.182669844250908
2121631,2013-02-22,51,584028,31.091,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,MEATS,1,4,26.7,0.0,14.6,-1.2180307406003954,1.182669844250908
2121956,2013-02-22,51,903285,42.749,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,POULTRY,1,5,26.7,0.0,14.6,-1.2180307406003954,1.182669844250908
2122094,2013-02-22,51,1047679,47.0,0,2013,2,22,4,53,8,1,51,0,0,0,0,0,0,0,BEVERAGES,0,0,26.7,0.0,14.6,-1.2180307406003954,1.182669844250908
2156178,2013-02-23,44,265559,130.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,GROCERY I,0,3,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2156303,2013-02-23,44,364606,134.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,GROCERY I,0,3,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2156451,2013-02-23,44,502331,96.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2156523,2013-02-23,44,564287,96.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2156571,2013-02-23,44,584028,76.03,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,MEATS,1,4,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2156964,2013-02-23,44,903285,69.031,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,POULTRY,1,5,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2157129,2013-02-23,44,1047679,497.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,BEVERAGES,0,0,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2164916,2013-02-23,51,265559,64.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,GROCERY I,0,3,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2165025,2013-02-23,51,364606,84.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,GROCERY I,0,3,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2165154,2013-02-23,51,502331,59.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2165213,2013-02-23,51,564287,19.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2165257,2013-02-23,51,584028,25.071,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,MEATS,1,4,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2165583,2013-02-23,51,903285,99.373,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,POULTRY,1,5,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2165739,2013-02-23,51,1047679,52.0,0,2013,2,23,5,54,8,1,52,1,0,0,0,0,0,0,BEVERAGES,0,0,25.9,0.0,15.8,-1.2180307406003954,1.182669844250908
2199296,2013-02-24,44,265559,193.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,GROCERY I,0,3,26.0,0.0,9.4,-1.2180307406003954,1.182669844250908
2199423,2013-02-24,44,364606,176.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,GROCERY I,0,3,26.0,0.0,9.4,-1.2180307406003954,1.182669844250908
2199568,2013-02-24,44,502331,161.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.0,0.0,9.4,-1.2180307406003954,1.182669844250908
2199641,2013-02-24,44,564287,119.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.0,0.0,9.4,-1.2180307406003954,1.182669844250908
2199691,2013-02-24,44,584028,124.515,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,MEATS,1,4,26.0,0.0,9.4,-1.2180307406003954,1.182669844250908
2200078,2013-02-24,44,903285,92.16,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,POULTRY,1,5,26.0,0.0,9.4,-1.2180307406003954,1.182669844250908
2200243,2013-02-24,44,1047679,509.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,BEVERAGES,0,0,26.0,0.0,9.4,-1.2180307406003954,1.182669844250908
2207988,2013-02-24,51,265559,97.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,GROCERY I,0,3,26.1,0.0,9.4,-1.2180307406003954,1.182669844250908
2208098,2013-02-24,51,364606,119.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,GROCERY I,0,3,26.1,0.0,9.4,-1.2180307406003954,1.182669844250908
2208235,2013-02-24,51,502331,99.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.1,0.0,9.4,-1.2180307406003954,1.182669844250908
2208300,2013-02-24,51,564287,47.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.1,0.0,9.4,-1.2180307406003954,1.182669844250908
2208344,2013-02-24,51,584028,38.071,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,MEATS,1,4,26.1,0.0,9.4,-1.2180307406003954,1.182669844250908
2208675,2013-02-24,51,903285,85.082,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,POULTRY,1,5,26.1,0.0,9.4,-1.2180307406003954,1.182669844250908
2208814,2013-02-24,51,1047679,74.0,0,2013,2,24,6,55,8,1,53,1,0,0,0,0,0,0,BEVERAGES,0,0,26.1,0.0,9.4,-1.2180307406003954,1.182669844250908
2240937,2013-02-25,44,265559,108.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,GROCERY I,0,3,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2241058,2013-02-25,44,364606,108.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,GROCERY I,0,3,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2241200,2013-02-25,44,502331,116.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,BREAD/BAKERY,1,1,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2241271,2013-02-25,44,564287,43.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,BREAD/BAKERY,1,1,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2241320,2013-02-25,44,584028,71.586,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,-1,MEATS,1,4,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2241690,2013-02-25,44,903285,6.696,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,-1,POULTRY,1,5,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2241848,2013-02-25,44,1047679,441.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,BEVERAGES,0,0,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2249112,2013-02-25,51,265559,38.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,GROCERY I,0,3,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2249218,2013-02-25,51,364606,68.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,GROCERY I,0,3,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
2249338,2013-02-25,51,502331,73.0,0,2013,2,25,0,56,9,1,54,0,0,0,1,0,1,0,BREAD/BAKERY,1,1,26.4,0.0,10.5,-1.2180307406003954,1.182669844250908
